match_id	radiant_team	dire_team	radiant_score	dire_score	radiant_win	radiant_pick	dire_pick
4189669353	Team.  Spirit	Nemiga  Gaming	40	15	True	[3,  109,  9,  110,  22]	[84,  82,  25,  112,  58]
4167274476	Virtus.pro	Ninjas  in  Pyjamas	26	5	True	[85,  10,  74,  33,  19]	[83,  56,  110,  2,  46]
4136591341	Team  Empire	Team.  Spirit	16	20	False	[51,  110,  75,  11,  36]	[85,  6,  83,  7,  113]
4261674990	J.Storm	compLexity  Gaming	18	28	False	[96,  29,  55,  50,  94]	[33,  76,  31,  100,  109]
4225316847	Virtus.pro	Evil  Geniuses	45	18	True	[112,  67,  114,  78,  86]	[106,  8,  3,  33,  23]
4159555566	Espada	Team  Empire	28	11	True	[5,  9,  106,  109,  103]	[45,  7,  75,  99,  56]
4196188142	Clutch  Gamers	Rex  Regum  Qeon	50	40	True	[7,  17,  1,  85,  45]	[51,  82,  33,  112,  9]
4253720562	KEEN  GAMING	Team  Ever	16	0	True	[46,  100,  38,  86,  80]	[8,  31,  94,  16,  110]
4244074485	Team  Secret	Hippomaniacs	35	38	False	[30,  16,  10,  91,  46]	[85,  1,  49,  2,  68]
4252311541	Mineski	WarriorsGaming.Unity	32	10	True	[119,  10,  46,  50,  33]	[100,  114,  78,  94,  88]
4212301818	PSG.LGD	Fnatic	29	18	True	[109,  49,  110,  25,  2]	[75,  106,  7,  10,  78]
4137275387	Infamous  Gaming	Thunder  Predator	40	43	False	[49,  114,  45,  56,  95]	[19,  81,  107,  75,  59]
4246458367	Vici  Gaming	PSG.LGD	19	6	True	[109,  97,  103,  25,  27]	[6,  76,  20,  53,  16]
